"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0010827"	0.0475193913971961	0.975291115186184	16	80	"regulation of glucose transmembrane transport"	"BP"
"GO:0061180"	0.047641999894987	0.978027044647163	12	56	"mammary gland epithelium development"	"BP"
"GO:0071801"	0.0476462956039964	0.987789589467585	5	16	"regulation of podosome assembly"	"BP"
"GO:0097035"	0.0476983602716878	0.982371748919487	8	32	"regulation of membrane lipid distribution"	"BP"
"GO:2001269"	0.0477442842167586	0.993493096810719	3	7	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"BP"
"GO:0000278"	0.0477766003894358	0.962146173628671	109	730	"mitotic cell cycle"	"BP"
"GO:0032412"	0.0479637222936387	0.971074360162316	25	139	"regulation of ion transmembrane transporter activity"	"BP"
"GO:0008038"	0.0479919664364267	0.985555747833141	6	21	"neuron recognition"	"BP"
"GO:1904667"	0.0480017723992235	0.993049998211852	3	8	"negative regulation of ubiquitin protein ligase activity"	"BP"
"GO:1903055"	0.0482395295291708	0.98759375138319	5	16	"positive regulation of extracellular matrix organization"	"BP"
"GO:0060452"	0.0483212450552786	0.993381527537232	3	7	"positive regulation of cardiac muscle contraction"	"BP"
"GO:0030547"	0.0484816922509713	0.989945361485935	4	12	"receptor inhibitor activity"	"MF"
"GO:0016215"	0.048520644589443	0.993342831195868	3	7	"acyl-CoA desaturase activity"	"MF"
"GO:0005372"	0.0486435511824556	0.993318944281799	3	7	"water transmembrane transporter activity"	"MF"
"GO:0015645"	0.0487646909701735	0.987419760726299	5	16	"fatty acid ligase activity"	"MF"
"GO:0050905"	0.0489074676562501	0.975775033107851	14	68	"neuromuscular process"	"BP"
"GO:0001818"	0.0489687220748629	0.968683666944849	31	179	"negative regulation of cytokine production"	"BP"
"GO:0003158"	0.0491222567710309	0.972719830407472	19	99	"endothelium development"	"BP"
"00072"	0.0494750444349485	0.993156642179702	3	7	"Synthesis and degradation of ketone bodies"	"KEGG"
"GO:0046653"	0.0497375592588391	0.984770523674931	6	22	"tetrahydrofolate metabolic process"	"BP"
"GO:0005347"	0.0498874133806999	0.99307569897935	3	7	"ATP transmembrane transporter activity"	"MF"
"GO:0043405"	0.0499319007396172	0.966300581384665	39	232	"regulation of MAP kinase activity"	"BP"
"GO:0035270"	0.0499581707139053	0.975177279192683	14	68	"endocrine system development"	"BP"
"GO:0071772"	0.0500290042184977	0.971685408073853	20	105	"response to BMP"	"BP"
"GO:0071773"	0.0500290042184977	0.971685408073853	20	105	"cellular response to BMP stimulus"	"BP"
"GO:0046456"	0.0500385121642583	0.982763337881662	7	28	"icosanoid biosynthetic process"	"BP"
"GO:0009128"	0.0500457728483543	0.993044535644849	3	7	"purine nucleoside monophosphate catabolic process"	"BP"
"GO:0009158"	0.0500457728483543	0.993044535644849	3	7	"ribonucleoside monophosphate catabolic process"	"BP"
"GO:0009169"	0.0500457728483543	0.993044535644849	3	7	"purine ribonucleoside monophosphate catabolic process"	"BP"
"GO:0051918"	0.0500520234111897	0.993043304705084	3	7	"negative regulation of fibrinolysis"	"BP"
"GO:1901861"	0.0500570085396505	0.971214764667591	21	112	"regulation of muscle tissue development"	"BP"
"GO:0016594"	0.0501651848075184	0.993021007718205	3	7	"glycine binding"	"MF"
"GO:0070527"	0.0501773138745292	0.979869535492675	9	38	"platelet aggregation"	"BP"
"GO:1905953"	0.0502026236366322	0.981173337860014	8	33	"negative regulation of lipid localization"	"BP"
"GO:0045542"	0.0502696879160167	0.993000396857798	3	7	"positive regulation of cholesterol biosynthetic process"	"BP"
"GO:0090205"	0.0502696879160167	0.993000396857798	3	7	"positive regulation of cholesterol metabolic process"	"BP"
"GO:0035701"	0.0502754401041812	0.992999261815705	3	7	"hematopoietic stem cell migration"	"BP"
"GO:0005978"	0.0503419085564823	0.979790683856129	9	38	"glycogen biosynthetic process"	"BP"
"GO:0009250"	0.0503419085564823	0.979790683856129	9	38	"glucan biosynthetic process"	"BP"
"GO:1903391"	0.0503961897041769	0.977491522721299	11	50	"regulation of adherens junction organization"	"BP"
"GO:0042551"	0.050427925271943	0.982688548409299	7	27	"neuron maturation"	"BP"
"GO:0008227"	0.0504831688630566	0.992958233351727	3	7	"G-protein coupled amine receptor activity"	"MF"
"GO:0006163"	0.0505395687911174	0.963846311884876	52	338	"purine nucleotide metabolic process"	"BP"
"GO:0097305"	0.0506425298801823	0.973416862755037	16	81	"response to alcohol"	"BP"
"GO:0055006"	0.0507571708382398	0.974721338770535	14	68	"cardiac cell development"	"BP"
"GO:0038036"	0.0508108142729193	0.992893367363113	3	7	"sphingosine-1-phosphate receptor activity"	"MF"
"GO:0015355"	0.0508250483219037	0.992890545127637	3	7	"secondary active monocarboxylate transmembrane transporter activity"	"MF"
"GO:0140161"	0.0508250483219037	0.992890545127637	3	7	"monocarboxylate:sodium symporter activity"	"MF"
"GO:0097119"	0.0508382165038133	0.99288793391188	3	7	"postsynaptic density protein 95 clustering"	"BP"
"GO:0055013"	0.0509455632723691	0.975390012942267	13	62	"cardiac muscle cell development"	"BP"
"GO:0051704"	0.0510466992017025	0.957336713689269	182	1281	"multi-organism process"	"BP"
"GO:0090084"	0.0510814585579634	0.992839645499861	3	7	"negative regulation of inclusion body assembly"	"BP"
"GO:0046579"	0.0511327709224833	0.978184438399056	10	44	"positive regulation of Ras protein signal transduction"	"BP"
"GO:0050707"	0.0511427544444098	0.96860945246508	26	146	"regulation of cytokine secretion"	"BP"
"GO:0097191"	0.0512478494667945	0.966583871967041	33	194	"extrinsic apoptotic signaling pathway"	"BP"
"GO:1902903"	0.0513420263080939	0.964089293784102	46	283	"regulation of supramolecular fiber organization"	"BP"
"GO:0072239"	0.0513479131671786	0.992786631182948	3	7	"metanephric glomerulus vasculature development"	"BP"
"GO:0019731"	0.0513674298867175	0.986080835366771	5	19	"antibacterial humoral response"	"BP"
"GO:0017121"	0.0513956597285489	0.992777118449499	3	7	"phospholipid scrambling"	"BP"
"GO:1903748"	0.0514373834570772	0.992768802440188	3	7	"negative regulation of establishment of protein localization to mitochondrion"	"BP"
"GO:0051056"	0.0514789657839731	0.964994419779054	40	237	"regulation of small GTPase mediated signal transduction"	"BP"
"GO:0003056"	0.0514955225124557	0.992757209652287	3	7	"regulation of vascular smooth muscle contraction"	"BP"
"GO:0050773"	0.0515175925604684	0.96836584586355	26	145	"regulation of dendrite development"	"BP"
"GO:0045627"	0.051730866273487	0.992710223020552	3	7	"positive regulation of T-helper 1 cell differentiation"	"BP"
"GO:0009698"	0.0518242475219952	0.992691552872259	3	7	"phenylpropanoid metabolic process"	"BP"
"GO:0009804"	0.0518242475219952	0.992691552872259	3	7	"coumarin metabolic process"	"BP"
"GO:0070201"	0.0518738293157103	0.959613902487672	91	606	"regulation of establishment of protein localization"	"BP"
"GO:0060047"	0.05198409055279	0.969510720147685	22	121	"heart contraction"	"BP"
"GO:0060038"	0.0520876999858451	0.977702169876388	10	44	"cardiac muscle cell proliferation"	"BP"
"GO:0006164"	0.0521212968757433	0.966430245252369	31	185	"purine nucleotide biosynthetic process"	"BP"
"GO:0005114"	0.0522687606179176	0.992602473454885	3	7	"type II transforming growth factor beta receptor binding"	"MF"
"GO:0060078"	0.0522695312653365	0.975529245200998	12	56	"regulation of postsynaptic membrane potential"	"BP"
"GO:0099565"	0.0522695312653365	0.975529245200998	12	56	"chemical synaptic transmission, postsynaptic"	"BP"
"GO:0032905"	0.0523020155525997	0.992595795584523	3	7	"transforming growth factor beta1 production"	"BP"
"GO:0032908"	0.0523020155525997	0.992595795584523	3	7	"regulation of transforming growth factor beta1 production"	"BP"
"GO:0014820"	0.0523027719701454	0.992595643667439	3	7	"tonic smooth muscle contraction"	"BP"
"GO:0045907"	0.0523549975503776	0.981872188684574	7	27	"positive regulation of vasoconstriction"	"BP"
"GO:0014902"	0.0524305768418372	0.973010681596357	15	75	"myotube differentiation"	"BP"
"GO:0072498"	0.0524495810622649	0.992566140293399	3	7	"embryonic skeletal joint development"	"BP"
"GO:0061032"	0.0524678342899827	0.992562469463829	3	7	"visceral serous pericardium development"	"BP"
"GO:0060638"	0.0525138203414858	0.992553218870992	3	7	"mesenchymal-epithelial cell signaling"	"BP"
"GO:0071578"	0.0525294512922101	0.992550073710409	3	7	"zinc ion import across plasma membrane"	"BP"
"GO:0032354"	0.0525476969455131	0.992546401906427	3	7	"response to follicle-stimulating hormone"	"BP"
"GO:0005436"	0.0525553880764166	0.99254485395181	3	7	"sodium:phosphate symporter activity"	"MF"
"GO:2001267"	0.052564457417057	0.988798804363196	4	12	"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"BP"
"GO:0003223"	0.0525714535582715	0.992541620207449	3	7	"ventricular compact myocardium morphogenesis"	"BP"
"GO:0051547"	0.0525722101681615	0.992541467902157	3	7	"regulation of keratinocyte migration"	"BP"
"GO:0035810"	0.0525742394395707	0.992541059405693	3	7	"positive regulation of urine volume"	"BP"
"GO:0005283"	0.0525749322702989	0.992540919935838	3	7	"amino acid:sodium symporter activity"	"MF"
"GO:0008066"	0.0525752440844435	0.992540857166043	3	7	"glutamate receptor activity"	"MF"
"GO:0072497"	0.0525752440844987	0.992540857166029	3	7	"mesenchymal stem cell differentiation"	"BP"
"GO:0021800"	0.0525752440846023	0.992540857166007	3	7	"cerebral cortex tangential migration"	"BP"
"GO:0042088"	0.0526576824403214	0.980054303616678	8	33	"T-helper 1 type immune response"	"BP"
"GO:0046332"	0.0528652532755824	0.973512751609363	14	68	"SMAD binding"	"MF"
"GO:0002181"	0.053095799907791	0.973126594783089	14	78	"cytoplasmic translation"	"BP"
"GO:1903514"	0.0531181829263101	0.988640745378114	4	12	"release of sequestered calcium ion into cytosol by endoplasmic reticulum"	"BP"
"GO:0070296"	0.0531512341231322	0.988631292005067	4	12	"sarcoplasmic reticulum calcium ion transport"	"BP"
"GO:0010596"	0.0533053157710376	0.978298961940672	9	39	"negative regulation of endothelial cell migration"	"BP"
"GO:1904062"	0.0533757296780419	0.965306265078477	32	189	"regulation of cation transmembrane transport"	"BP"
"GO:0006635"	0.0534755683848971	0.973940426972224	13	63	"fatty acid beta-oxidation"	"BP"
"GO:0050772"	0.053568977801493	0.972340453110504	15	75	"positive regulation of axonogenesis"	"BP"
"GO:0008277"	0.0536147543687132	0.972287899122161	15	76	"regulation of G-protein coupled receptor protein signaling pathway"	"BP"
"GO:0006734"	0.0536912621093703	0.983238077627926	6	22	"NADH metabolic process"	"BP"
"GO:0090087"	0.0537180167385814	0.958099152811188	91	608	"regulation of peptide transport"	"BP"
"GO:0010769"	0.0538302758059976	0.963061130671511	41	247	"regulation of cell morphogenesis involved in differentiation"	"BP"
"GO:0044089"	0.0539253199395768	0.959760510371893	66	423	"positive regulation of cellular component biogenesis"	"BP"
"GO:0018958"	0.0539812026743204	0.974556814758365	12	57	"phenol-containing compound metabolic process"	"BP"
"GO:0030276"	0.0540328283871436	0.976714319458996	10	44	"clathrin binding"	"MF"
"GO:1903078"	0.0541106472089951	0.976622127913149	10	45	"positive regulation of protein localization to plasma membrane"	"BP"
"GO:0016701"	0.0541142845392514	0.985425688182954	5	17	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	"MF"
"GO:0016702"	0.0541142845392514	0.985425688182954	5	17	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	"MF"
"GO:1901031"	0.054260402773263	0.977833494174292	9	39	"regulation of response to reactive oxygen species"	"BP"
"GO:0048812"	0.0543311767832397	0.959089693238586	70	448	"neuron projection morphogenesis"	"BP"
"GO:0050807"	0.0543672710841764	0.967978368059098	22	119	"regulation of synapse organization"	"BP"
"GO:0090277"	0.0544276358675485	0.971807475808847	15	76	"positive regulation of peptide hormone secretion"	"BP"
"GO:0032640"	0.0545450550281387	0.968259933708898	21	116	"tumor necrosis factor production"	"BP"
"GO:1903555"	0.0545450550281387	0.968259933708898	21	116	"regulation of tumor necrosis factor superfamily cytokine production"	"BP"
"GO:1904377"	0.0546673464760255	0.975195911472826	11	51	"positive regulation of protein localization to cell periphery"	"BP"
"GO:0030003"	0.0547127591053244	0.95951667130656	62	399	"cellular cation homeostasis"	"BP"
"GO:1903428"	0.0547759501082467	0.97628179846305	10	45	"positive regulation of reactive oxygen species biosynthetic process"	"BP"
"GO:0120036"	0.0547872154903166	0.954649038750466	158	1090	"plasma membrane bounded cell projection organization"	"BP"
"GO:0010893"	0.054894204436338	0.982765457498263	6	22	"positive regulation of steroid biosynthetic process"	"BP"
"05020"	0.0549799495076122	0.978908597713429	8	34	"Prion diseases"	"KEGG"
"GO:0048588"	0.0551838978870141	0.964314954813112	31	179	"developmental cell growth"	"BP"
"GO:0007156"	0.0552048260014911	0.973923816575975	12	56	"homophilic cell adhesion via plasma membrane adhesion molecules"	"BP"
"GO:0032060"	0.0553294966195627	0.988003575530932	4	12	"bleb assembly"	"BP"
"GO:0048668"	0.0555235999231489	0.982517017631398	6	22	"collateral sprouting"	"BP"
"GO:0006182"	0.0558003894048457	0.982407510958749	6	22	"cGMP biosynthetic process"	"BP"
"GO:0015294"	0.055867198462072	0.973559355258491	12	56	"solute:cation symporter activity"	"MF"
"GO:0048534"	0.0560567588774099	0.955574931522513	102	687	"hematopoietic or lymphoid organ development"	"BP"
"GO:0061051"	0.0561359411459462	0.987768860070415	4	12	"positive regulation of cell growth involved in cardiac muscle cell development"	"BP"
"GO:0044706"	0.0561369552705013	0.968269809369336	19	101	"multi-multicellular organism process"	"BP"
"GO:0060048"	0.0561374874973144	0.970793208555087	15	76	"cardiac muscle contraction"	"BP"
"GO:0051194"	0.0562501765164255	0.984679913160142	5	17	"positive regulation of cofactor metabolic process"	"BP"
"GO:0007009"	0.056332895074069	0.97232490442157	13	63	"plasma membrane organization"	"BP"
"GO:0006091"	0.0564786983811503	0.960159629200373	46	296	"generation of precursor metabolites and energy"	"BP"
"GO:0010867"	0.0565062874684356	0.984589881399652	5	17	"positive regulation of triglyceride biosynthetic process"	"BP"
"GO:0009068"	0.0566509311279077	0.987618323276678	4	12	"aspartate family amino acid catabolic process"	"BP"
"GO:0042430"	0.0567151819040478	0.984516352376834	5	17	"indole-containing compound metabolic process"	"BP"
"GO:0061756"	0.0567874716779852	0.982015753574566	6	22	"leukocyte adhesion to vascular endothelial cell"	"BP"
"GO:0009150"	0.0569924199479233	0.959156734940586	50	326	"purine ribonucleotide metabolic process"	"BP"
"GO:0032411"	0.0571310517830917	0.971836900288511	13	64	"positive regulation of transporter activity"	"BP"
"GO:1903169"	0.0573276715127795	0.968057643385072	18	96	"regulation of calcium ion transmembrane transport"	"BP"
"GO:0065005"	0.0574088113392247	0.981636591990375	6	23	"protein-lipid complex assembly"	"BP"
"GO:0055024"	0.0574321785838169	0.970835787001319	14	69	"regulation of cardiac muscle tissue development"	"BP"
"GO:0051861"	0.0575743393573309	0.98421303817135	5	17	"glycolipid binding"	"MF"
"GO:0071604"	0.0575762060939544	0.98170133863373	6	22	"transforming growth factor beta production"	"BP"
"GO:0006812"	0.0576081371140909	0.95466014264029	95	639	"cation transport"	"BP"
"GO:0009165"	0.0576732097300377	0.960984523064254	37	228	"nucleotide biosynthetic process"	"BP"
"GO:2000345"	0.0576740731330856	0.987317757612467	4	12	"regulation of hepatocyte proliferation"	"BP"
"GO:0035272"	0.0576946624984394	0.976145267810344	9	39	"exocrine system development"	"BP"
"GO:0042056"	0.0578755291811397	0.983928092717808	5	18	"chemoattractant activity"	"MF"
"GO:0071800"	0.0578937503732014	0.981574411847374	6	22	"podosome assembly"	"BP"
"GO:1901879"	0.0579233954601524	0.971419390582954	13	63	"regulation of protein depolymerization"	"BP"
"GO:0030502"	0.0579305186634353	0.987242113022807	4	12	"negative regulation of bone mineralization"	"BP"
"GO:0061437"	0.0579594630754535	0.9815481210567	6	22	"renal system vasculature development"	"BP"
"GO:0061440"	0.0579594630754535	0.9815481210567	6	22	"kidney vasculature development"	"BP"
"GO:0046620"	0.057984544858078	0.968967924993231	16	82	"regulation of organ growth"	"BP"
"00450"	0.0580573112829948	0.984041899821905	5	17	"Selenocompound metabolism"	"KEGG"
"GO:0005516"	0.0581182734193778	0.965039210027011	23	127	"calmodulin binding"	"MF"
"GO:0016638"	0.0582442387713292	0.983975541714	5	17	"oxidoreductase activity, acting on the CH-NH2 group of donors"	"MF"
"GO:0008643"	0.0583286510209109	0.964898474263136	23	127	"carbohydrate transport"	"BP"
"GO:1905477"	0.0583398663137532	0.969452501623865	15	77	"positive regulation of protein localization to membrane"	"BP"
"GO:0060099"	0.0584770460065228	0.987080490548542	4	12	"regulation of phagocytosis, engulfment"	"BP"
"GO:0034113"	0.0585117541849173	0.975740316773925	9	39	"heterotypic cell-cell adhesion"	"BP"
"GO:0008301"	0.0586194547676644	0.990777453148183	3	8	"DNA binding, bending"	"MF"
"GO:0010935"	0.0586578190456622	0.987026908276078	4	12	"regulation of macrophage cytokine production"	"BP"
"GO:0030903"	0.0587329507505257	0.98700462082493	4	12	"notochord development"	"BP"
"GO:0015101"	0.0587364805255406	0.983800475908955	5	17	"organic cation transmembrane transporter activity"	"MF"
"GO:0005326"	0.0588423500054845	0.981194077293903	6	22	"neurotransmitter transporter activity"	"MF"
"GO:0071496"	0.0590724536212206	0.960713372060352	34	202	"cellular response to external stimulus"	"BP"
"GO:0048712"	0.0591980636801492	0.986866413383557	4	12	"negative regulation of astrocyte differentiation"	"BP"
"GO:0001540"	0.0592510787463875	0.973916179206011	10	46	"amyloid-beta binding"	"MF"
"GO:0045621"	0.0592570027704604	0.968930026123307	15	76	"positive regulation of lymphocyte differentiation"	"BP"
"GO:0006029"	0.0592665415407417	0.972730404438377	11	51	"proteoglycan metabolic process"	"BP"
"GO:0044130"	0.0592928153715688	0.986838208784818	4	12	"negative regulation of growth of symbiont in host"	"BP"
"GO:0044146"	0.0592928153715688	0.986838208784818	4	12	"negative regulation of growth of symbiont involved in interaction with host"	"BP"
"GO:0051764"	0.0593657444889188	0.986816488732682	4	12	"actin crosslink formation"	"BP"
"GO:0048015"	0.0594961745027744	0.965055600257854	21	114	"phosphatidylinositol-mediated signaling"	"BP"
"GO:0090330"	0.0596106575433487	0.983488426089953	5	17	"regulation of platelet aggregation"	"BP"
"GO:0031347"	0.0596289784119164	0.955310743457487	65	422	"regulation of defense response"	"BP"
"GO:0051899"	0.0596832230679757	0.972458166194086	11	52	"membrane depolarization"	"BP"
"GO:0015893"	0.0597177985670067	0.964416615576253	22	121	"drug transport"	"BP"
"GO:0032451"	0.0597302964065434	0.975134108357777	9	39	"demethylase activity"	"MF"
"GO:0045214"	0.0597441360287956	0.978564112861829	7	28	"sarcomere organization"	"BP"
"GO:0006801"	0.0599652084860978	0.972260148428621	11	53	"superoxide metabolic process"	"BP"
"04142"	0.0600434813969499	0.964679802078684	21	115	"Lysosome"	"KEGG"
"GO:0006816"	0.060101012241538	0.958566466232724	40	245	"calcium ion transport"	"BP"
"GO:0002834"	0.060124578328957	0.986589905483501	4	12	"regulation of response to tumor cell"	"BP"
"GO:0002837"	0.060124578328957	0.986589905483501	4	12	"regulation of immune response to tumor cell"	"BP"
"GO:0051988"	0.060130734124369	0.986588063050903	4	12	"regulation of attachment of spindle microtubules to kinetochore"	"BP"
"GO:0014072"	0.06061516475981	0.986442853981577	4	12	"response to isoquinoline alkaloid"	"BP"
"GO:0036314"	0.0607086106885979	0.983094429083976	5	17	"response to sterol"	"BP"
"GO:0038024"	0.0607388990223399	0.969805787873911	13	63	"cargo receptor activity"	"MF"
"GO:0034372"	0.0607451772179657	0.99029879800818	3	8	"very-low-density lipoprotein particle remodeling"	"BP"
"GO:0002347"	0.0607550433920932	0.98307771642723	5	17	"response to tumor cell"	"BP"
"GO:0044248"	0.0608254733393992	0.947901612803779	232	1659	"cellular catabolic process"	"BP"
"GO:0061844"	0.0609373579962391	0.982377286626361	5	21	"antimicrobial humoral immune response mediated by antimicrobial peptide"	"BP"
"GO:0010906"	0.0609411975996035	0.965179498001867	19	102	"regulation of glucose metabolic process"	"BP"
"GO:0042552"	0.0611402694403039	0.965070772571805	19	101	"myelination"	"BP"
"GO:0032943"	0.0611478550478506	0.958677350496347	36	219	"mononuclear cell proliferation"	"BP"
"GO:0043395"	0.0612338834082307	0.986256765436034	4	12	"heparan sulfate proteoglycan binding"	"MF"
"GO:0070661"	0.0613116769290379	0.958317530739785	37	226	"leukocyte proliferation"	"BP"
"GO:0051894"	0.0613457593899676	0.980040068575349	6	23	"positive regulation of focal adhesion assembly"	"BP"
"GO:1901888"	0.0615328215451552	0.968395153835012	14	70	"regulation of cell junction assembly"	"BP"
"GO:1904888"	0.0616293663050408	0.972728221049006	10	45	"cranial skeletal system development"	"BP"
"GO:0006873"	0.0618490392019885	0.953752188853434	63	409	"cellular ion homeostasis"	"BP"
"GO:1903793"	0.0619378863220539	0.973959548249751	9	40	"positive regulation of anion transport"	"BP"
"GO:0055117"	0.0619943294661983	0.972479038467478	10	46	"regulation of cardiac muscle contraction"	"BP"
"GO:0034220"	0.0620566264733208	0.952082969363899	79	524	"ion transmembrane transport"	"BP"
"GO:0048710"	0.0622489504966336	0.977450650704058	7	28	"regulation of astrocyte differentiation"	"BP"
"GO:0009142"	0.062418609034866	0.963019450715589	21	121	"nucleoside triphosphate biosynthetic process"	"BP"
"GO:0051348"	0.0624896175243999	0.957218867475143	38	232	"negative regulation of transferase activity"	"BP"
"GO:0030804"	0.0626118956420708	0.982210252419094	5	18	"positive regulation of cyclic nucleotide biosynthetic process"	"BP"
"GO:0070486"	0.0626629400314391	0.98553033503148	4	13	"leukocyte aggregation"	"BP"
"GO:0051145"	0.0629363851376304	0.970686498234909	11	52	"smooth muscle cell differentiation"	"BP"
"GO:0072332"	0.0630059084258963	0.967428446460491	14	73	"intrinsic apoptotic signaling pathway by p53 class mediator"	"BP"
"GO:0110020"	0.0630212366652376	0.965853135631558	16	83	"regulation of actomyosin structure organization"	"BP"
"GO:0005547"	0.0630788245346171	0.975084687982003	8	34	"phosphatidylinositol-3,4,5-trisphosphate binding"	"MF"
"04270"	0.0630924014838755	0.965068335734808	17	90	"Vascular smooth muscle contraction"	"KEGG"
"GO:0006213"	0.0631085513766356	0.979183129308126	6	24	"pyrimidine nucleoside metabolic process"	"BP"
"GO:1901570"	0.0631119723730408	0.974986252621508	8	35	"fatty acid derivative biosynthetic process"	"BP"
"GO:0035904"	0.0631591374536597	0.970614345796987	11	51	"aorta development"	"BP"
"GO:0060840"	0.0634748247091179	0.966385614014162	15	76	"artery development"	"BP"
"GO:0045600"	0.0636104456668834	0.971626173206964	10	46	"positive regulation of fat cell differentiation"	"BP"
"GO:0015318"	0.0636219654130696	0.951700524770641	69	453	"inorganic molecular entity transmembrane transporter activity"	"MF"
"GO:0010954"	0.0636969257008165	0.981810745050585	5	18	"positive regulation of protein processing"	"BP"
"GO:0032880"	0.0637008787865125	0.948339080816166	119	815	"regulation of protein localization"	"BP"
"GO:0050850"	0.0641255381076666	0.974497647351675	8	35	"positive regulation of calcium-mediated signaling"	"BP"
"GO:0072683"	0.0641391131475315	0.989518834594085	3	8	"T cell extravasation"	"BP"
"GO:0050660"	0.0641806364750989	0.965957077154337	15	76	"flavin adenine dinucleotide binding"	"MF"
"GO:0051345"	0.0642092297627803	0.951637599597689	65	427	"positive regulation of hydrolase activity"	"BP"
"GO:0009067"	0.0642773561431423	0.978832149138227	6	23	"aspartate family amino acid biosynthetic process"	"BP"
"GO:0032371"	0.0643996981197316	0.974365167234897	8	35	"regulation of sterol transport"	"BP"
"GO:0032374"	0.0643996981197316	0.974365167234897	8	35	"regulation of cholesterol transport"	"BP"
"GO:0019201"	0.0648424893181321	0.981386578729294	5	18	"nucleotide kinase activity"	"MF"
"GO:0051767"	0.0650186046797773	0.978524206177963	6	23	"nitric-oxide synthase biosynthetic process"	"BP"
"GO:0051769"	0.0650186046797773	0.978524206177963	6	23	"regulation of nitric-oxide synthase biosynthetic process"	"BP"
"GO:0046622"	0.0652744417055925	0.970743323697728	10	46	"positive regulation of organ growth"	"BP"
"GO:0050663"	0.0653053382321705	0.95807037888829	28	163	"cytokine secretion"	"BP"
"GO:0007173"	0.0654877651884204	0.964325272188767	16	83	"epidermal growth factor receptor signaling pathway"	"BP"
"GO:0060359"	0.0655539093802788	0.97059458530396	10	46	"response to ammonium ion"	"BP"
"GO:0060021"	0.0657658752506863	0.966852625032566	13	64	"roof of mouth development"	"BP"
"GO:1901890"	0.0657713968282203	0.975753804293369	7	29	"positive regulation of cell junction assembly"	"BP"
"GO:0006878"	0.0659166050674208	0.984512698457981	4	13	"cellular copper ion homeostasis"	"BP"
"GO:1903039"	0.0660589463414221	0.958718423355158	25	144	"positive regulation of leukocyte cell-cell adhesion"	"BP"
"GO:0035455"	0.0661133961557571	0.977927771968566	6	24	"response to interferon-alpha"	"BP"
"GO:0071346"	0.0662620174916	0.963790538824516	16	85	"cellular response to interferon-gamma"	"BP"
"GO:0030509"	0.0662840310088376	0.961721976077518	19	102	"BMP signaling pathway"	"BP"
"GO:0047086"	0.066358393493373	0.988998528622495	3	8	"ketosteroid monooxygenase activity"	"MF"
"GO:0007272"	0.0664095049608014	0.961640282908226	19	102	"ensheathment of neurons"	"BP"
"GO:0008366"	0.0664095049608014	0.961640282908226	19	102	"axon ensheathment"	"BP"
"GO:0042572"	0.0666851630138138	0.984269541321823	4	13	"retinol metabolic process"	"BP"
"04730"	0.0667190001267001	0.96997307614652	10	46	"Long-term depression"	"KEGG"
"05150"	0.0667196752424238	0.969913573172151	10	47	"Staphylococcus aureus infection"	"KEGG"
"GO:0007623"	0.0667367597588344	0.958274409511168	25	142	"circadian rhythm"	"BP"
"GO:0007588"	0.0667513842382224	0.977800431532136	6	23	"excretion"	"BP"
"GO:0002521"	0.06679900938325	0.94979697227145	63	410	"leukocyte differentiation"	"BP"
"GO:0048864"	0.0669028312078665	0.968502024317533	11	52	"stem cell development"	"BP"
"GO:0006558"	0.0672796043800989	0.988780195046512	3	8	"L-phenylalanine metabolic process"	"BP"
"GO:1902221"	0.0672796043800989	0.988780195046512	3	8	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process"	"BP"
"GO:0090183"	0.0674008058632603	0.972994897312649	8	34	"regulation of kidney development"	"BP"
"GO:0006929"	0.0675106643717524	0.977481572240756	6	23	"substrate-dependent cell migration"	"BP"
"GO:2001024"	0.0676010292662842	0.97491801963972	7	29	"negative regulation of response to drug"	"BP"
"GO:0031652"	0.0677353022456003	0.988671683796953	3	8	"positive regulation of heat generation"	"BP"
"GO:0051494"	0.0679999233899292	0.959365275424591	21	117	"negative regulation of cytoskeleton organization"	"BP"
"GO:0031017"	0.0680453030473425	0.988597674700583	3	8	"exocrine pancreas development"	"BP"
"GO:0004620"	0.0680952372249559	0.966555116312966	12	59	"phospholipase activity"	"MF"
"GO:0021700"	0.0686017064597546	0.954344777236695	32	190	"developmental maturation"	"BP"
"GO:0110053"	0.0687877406498699	0.953304101362373	35	212	"regulation of actin filament organization"	"BP"
"GO:0006508"	0.0688537835934871	0.941972707594093	175	1241	"proteolysis"	"BP"
"GO:0009147"	0.0688624858156339	0.983299052398494	4	14	"pyrimidine nucleoside triphosphate metabolic process"	"BP"
"GO:0010035"	0.0688772230118979	0.949979273820428	50	319	"response to inorganic substance"	"BP"
"GO:0090322"	0.0688925237556177	0.974216193421092	7	30	"regulation of superoxide metabolic process"	"BP"
"GO:0007601"	0.0689613967230322	0.966057707674184	12	59	"visual perception"	"BP"
"GO:0048667"	0.0689749510202457	0.94794775512625	64	412	"cell morphogenesis involved in neuron differentiation"	"BP"
"GO:0050872"	0.0692139626666734	0.983462100170034	4	13	"white fat cell differentiation"	"BP"
